qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0298,hfw_26_50,HFW 26-50,2,1,if,hfw_sentence_spell,"___ the dog barks, listen carefully.","If the dog barks, listen carefully.",if,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""If the dog barks, listen carefully."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0299,hfw_26_50,HFW 26-50,2,2,if,hfw_sentence_spell,"___ you need help, ask me.","If you need help, ask me.",if,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""If you need help, ask me."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0300,hfw_26_50,HFW 26-50,2,2,if,hfw_sentence_spell,"___ the cup spills, get a towel.","If the cup spills, get a towel.",if,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""If the cup spills, get a towel."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0301,hfw_51_75,HFW 51-75,1,1,will,multiple_choice,I ___ read after lunch.,I will read after lunch.,will,in | your | for | will,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I will read after lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0302,hfw_51_75,HFW 51-75,1,2,will,multiple_choice,She ___ bring the book tomorrow.,She will bring the book tomorrow.,will,number | in | will | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She will bring the book tomorrow."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0303,hfw_51_75,HFW 51-75,1,2,will,multiple_choice,The dog ___ sit by the door.,The dog will sit by the door.,will,for | will | number | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog will sit by the door."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0304,hfw_51_75,HFW 51-75,2,1,will,hfw_sentence_spell,We ___ plant seeds today.,We will plant seeds today.,will,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We will plant seeds today."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0305,hfw_51_75,HFW 51-75,2,2,will,hfw_sentence_spell,He ___ help clean the table.,He will help clean the table.,will,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He will help clean the table."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0306,hfw_51_75,HFW 51-75,2,2,will,hfw_sentence_spell,The sun ___ come out soon.,The sun will come out soon.,will,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The sun will come out soon."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0307,hfw_51_75,HFW 51-75,1,1,up,multiple_choice,Look ___ at the sky.,Look up at the sky.,up,you | up | people | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Look up at the sky."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0308,hfw_51_75,HFW 51-75,1,2,up,multiple_choice,The balloon went ___.,The balloon went up.,up,up | number | water | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The balloon went up."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0309,hfw_51_75,HFW 51-75,1,2,up,multiple_choice,Stand ___ slowly.,Stand up slowly.,up,people | water | look | up,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Stand up slowly."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0310,hfw_51_75,HFW 51-75,2,1,up,hfw_sentence_spell,Pick ___ the pencil.,Pick up the pencil.,up,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Pick up the pencil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0311,hfw_51_75,HFW 51-75,2,2,up,hfw_sentence_spell,The cat climbed ___ the tree.,The cat climbed up the tree.,up,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cat climbed up the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0312,hfw_51_75,HFW 51-75,2,2,up,hfw_sentence_spell,Hold ___ your card.,Hold up your card.,up,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Hold up your card."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0313,hfw_51_75,HFW 51-75,1,1,other,multiple_choice,Take the ___ shoe.,Take the other shoe.,other,is | for | other | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Take the other shoe."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0314,hfw_51_75,HFW 51-75,1,2,other,multiple_choice,The ___ dog is brown.,The other dog is brown.,other,for | other | look | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The other dog is brown."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0315,hfw_51_75,HFW 51-75,1,2,other,multiple_choice,Put it on the ___ side.,Put it on the other side.,other,other | look | come | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Put it on the other side."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0316,hfw_51_75,HFW 51-75,2,1,other,hfw_sentence_spell,I want the ___ book.,I want the other book.,other,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I want the other book."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0317,hfw_51_75,HFW 51-75,2,2,other,hfw_sentence_spell,The ___ team clapped.,The other team clapped.,other,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The other team clapped."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0318,hfw_51_75,HFW 51-75,2,2,other,hfw_sentence_spell,Use your ___ hand.,Use your other hand.,other,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Use your other hand."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0319,hfw_51_75,HFW 51-75,1,1,about,multiple_choice,This book is ___ frogs.,This book is about frogs.,about,people | number | about | you,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""This book is about frogs."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0320,hfw_51_75,HFW 51-75,1,2,about,multiple_choice,We talked ___ the weather.,We talked about the weather.,about,number | people | water | about,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We talked about the weather."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0321,hfw_51_75,HFW 51-75,1,2,about,multiple_choice,Tell me ___ your picture.,Tell me about your picture.,about,about | look | water | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Tell me about your picture."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0322,hfw_51_75,HFW 51-75,2,1,about,hfw_sentence_spell,The story is ___ a dog.,The story is about a dog.,about,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The story is about a dog."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0323,hfw_51_75,HFW 51-75,2,2,about,hfw_sentence_spell,I know ___ plants.,I know about plants.,about,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I know about plants."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0324,hfw_51_75,HFW 51-75,2,2,about,hfw_sentence_spell,She wrote ___ her family.,She wrote about her family.,about,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She wrote about her family."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0325,hfw_51_75,HFW 51-75,1,1,out,multiple_choice,The cat ran ___ the door.,The cat ran out the door.,out,number | people | out | you,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cat ran out the door."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0326,hfw_51_75,HFW 51-75,1,2,out,multiple_choice,Take ___ your book.,Take out your book.,out,number | water | out | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Take out your book."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0327,hfw_51_75,HFW 51-75,1,2,out,multiple_choice,The sun came ___.,The sun came out.,out,people | look | water | out,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The sun came out."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0328,hfw_51_75,HFW 51-75,2,1,out,hfw_sentence_spell,Pour the water ___ slowly.,Pour the water out slowly.,out,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Pour the water out slowly."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0329,hfw_51_75,HFW 51-75,2,2,out,hfw_sentence_spell,The dog looked ___ the window.,The dog looked out the window.,out,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog looked out the window."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0330,hfw_51_75,HFW 51-75,2,2,out,hfw_sentence_spell,We went ___ to play.,We went out to play.,out,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We went out to play."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0331,hfw_51_75,HFW 51-75,1,1,many,multiple_choice,___ birds sat in the tree.,Many birds sat in the tree.,many,is | many | said | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Many birds sat in the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0332,hfw_51_75,HFW 51-75,1,2,many,multiple_choice,How ___ blocks are red?,How many blocks are red?,many,look | said | many | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""How many blocks are red?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0333,hfw_51_75,HFW 51-75,1,2,many,multiple_choice,There are ___ stars tonight.,There are many stars tonight.,many,said | come | many | look,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""There are many stars tonight."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0334,hfw_51_75,HFW 51-75,2,1,many,hfw_sentence_spell,___ children played outside.,Many children played outside.,many,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Many children played outside."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0335,hfw_51_75,HFW 51-75,2,2,many,hfw_sentence_spell,I saw ___ fish in the pond.,I saw many fish in the pond.,many,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I saw many fish in the pond."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0336,hfw_51_75,HFW 51-75,2,2,many,hfw_sentence_spell,___ flowers grew in the garden.,Many flowers grew in the garden.,many,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Many flowers grew in the garden."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0337,hfw_51_75,HFW 51-75,1,1,then,multiple_choice,"First we read, ___ we write.","First we read, then we write.",then,then | number | you | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""First we read, then we write."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0338,hfw_51_75,HFW 51-75,1,2,then,multiple_choice,"Wash your hands, ___ eat lunch.","Wash your hands, then eat lunch.",then,number | water | then | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Wash your hands, then eat lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0339,hfw_51_75,HFW 51-75,1,2,then,multiple_choice,"The frog jumped, ___ it swam.","The frog jumped, then it swam.",then,then | look | people | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The frog jumped, then it swam."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0340,hfw_51_75,HFW 51-75,2,1,then,hfw_sentence_spell,"She smiled, ___ waved.","She smiled, then waved.",then,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She smiled, then waved."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0341,hfw_51_75,HFW 51-75,2,2,then,hfw_sentence_spell,"We counted, ___ clapped.","We counted, then clapped.",then,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We counted, then clapped."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0342,hfw_51_75,HFW 51-75,2,2,then,hfw_sentence_spell,"Put on your shoes, ___ line up.","Put on your shoes, then line up.",then,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Put on your shoes, then line up."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0343,hfw_51_75,HFW 51-75,1,1,them,multiple_choice,I gave ___ the books.,I gave them the books.,them,said | in | them | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I gave them the books."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0344,hfw_51_75,HFW 51-75,1,2,them,multiple_choice,Please put ___ in the box.,Please put them in the box.,them,them | can | for | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Please put them in the box."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0345,hfw_51_75,HFW 51-75,1,2,them,multiple_choice,The dog chased ___ across the yard.,The dog chased them across the yard.,them,number | them | can | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog chased them across the yard."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0346,hfw_51_75,HFW 51-75,2,1,them,hfw_sentence_spell,She saw ___ at the park.,She saw them at the park.,them,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She saw them at the park."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0347,hfw_51_75,HFW 51-75,2,2,them,hfw_sentence_spell,We helped ___ clean up.,We helped them clean up.,them,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We helped them clean up."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0348,hfw_51_75,HFW 51-75,2,2,them,hfw_sentence_spell,Give ___ each a turn.,Give them each a turn.,them,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Give them each a turn."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0349,hfw_51_75,HFW 51-75,1,1,these,multiple_choice,___ apples are red.,These apples are red.,these,said | for | is | these,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These apples are red."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0350,hfw_51_75,HFW 51-75,1,2,these,multiple_choice,___ shoes are too small.,These shoes are too small.,these,for | look | said | these,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These shoes are too small."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0351,hfw_51_75,HFW 51-75,1,2,these,multiple_choice,___ books are new.,These books are new.,these,these | said | come | look,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These books are new."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0352,hfw_51_75,HFW 51-75,2,1,these,hfw_sentence_spell,___ dogs are friendly.,These dogs are friendly.,these,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These dogs are friendly."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0353,hfw_51_75,HFW 51-75,2,2,these,hfw_sentence_spell,___ flowers smell sweet.,These flowers smell sweet.,these,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These flowers smell sweet."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0354,hfw_51_75,HFW 51-75,2,2,these,hfw_sentence_spell,___ pencils need sharpening.,These pencils need sharpening.,these,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""These pencils need sharpening."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0355,hfw_51_75,HFW 51-75,1,1,so,multiple_choice,"The rain stopped, ___ we played outside.","The rain stopped, so we played outside.",so,so | people | you | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The rain stopped, so we played outside."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0356,hfw_51_75,HFW 51-75,1,2,so,multiple_choice,"The box was heavy, ___ I used both hands.","The box was heavy, so I used both hands.",so,people | so | number | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The box was heavy, so I used both hands."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0357,hfw_51_75,HFW 51-75,1,2,so,multiple_choice,"She was hungry, ___ she ate a snack.","She was hungry, so she ate a snack.",so,so | water | people | look,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She was hungry, so she ate a snack."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0358,hfw_51_75,HFW 51-75,2,1,so,hfw_sentence_spell,"The sun was bright, ___ I wore a hat.","The sun was bright, so I wore a hat.",so,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The sun was bright, so I wore a hat."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0359,hfw_51_75,HFW 51-75,2,2,so,hfw_sentence_spell,"He practiced, ___ he got better.","He practiced, so he got better.",so,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He practiced, so he got better."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0360,hfw_51_75,HFW 51-75,2,2,so,hfw_sentence_spell,"The dog was tired, ___ it slept.","The dog was tired, so it slept.",so,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog was tired, so it slept."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0361,hfw_51_75,HFW 51-75,1,1,some,multiple_choice,___ birds are blue.,Some birds are blue.,some,is | said | for | some,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Some birds are blue."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0362,hfw_51_75,HFW 51-75,1,2,some,multiple_choice,I ate ___ grapes.,I ate some grapes.,some,said | look | some | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I ate some grapes."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0363,hfw_51_75,HFW 51-75,1,2,some,multiple_choice,___ children sat on the rug.,Some children sat on the rug.,some,come | look | said | some,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Some children sat on the rug."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0364,hfw_51_75,HFW 51-75,2,1,some,hfw_sentence_spell,There is ___ water in the cup.,There is some water in the cup.,some,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""There is some water in the cup."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0365,hfw_51_75,HFW 51-75,2,2,some,hfw_sentence_spell,___ dogs like to run.,Some dogs like to run.,some,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Some dogs like to run."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0366,hfw_51_75,HFW 51-75,2,2,some,hfw_sentence_spell,She found ___ shells.,She found some shells.,some,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She found some shells."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0367,hfw_51_75,HFW 51-75,1,1,her,multiple_choice,This is ___ backpack.,This is her backpack.,her,is | said | her | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""This is her backpack."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0368,hfw_51_75,HFW 51-75,1,2,her,multiple_choice,___ dog is very small.,Her dog is very small.,her,her | said | look | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Her dog is very small."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0369,hfw_51_75,HFW 51-75,1,2,her,multiple_choice,I gave ___ a sticker.,I gave her a sticker.,her,come | look | her | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I gave her a sticker."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
